Chapter	FA Number	Functional Area	VARF Code	Legacy Code
286	12	Ambulatory Surgery Center (ASC) Reception Area	INPATIENT (IP) SURGICAL / ENDOVASCULAR CLEAN CORE AREA	EQUIP_FA
286	13	Ambulatory Surgery Center (ASC) Pre-Procedure Assessment Unit	INPATIENT (IP) SURGICAL / ENDOVASCULAR EDUCATION AREA	EQUIP_FA
286	14	Ambulatory Surgery Center (ASC) Pre-Operative Holding / Phase Ii	INPATIENT (IP) SURGICAL / ENDOVASCULAR POST ANESTHESIA CARE UNIT (PACU) / PHASE I RECOVERY PATIENT AREA	EQUIP_FA
286	15	Ambulatory Surgery Center (ASC) Anesthesia Procedure Patient Area	INPATIENT (IP) SURGICAL / ENDOVASCULAR PRE-OPERATIVE ASSESSMENT UNIT AREA	EQUIP_FA
286	16	Ambulatory Surgery Center (ASC) Patient Area	INPATIENT (IP) SURGICAL / ENDOVASCULAR PRE-OPERATIVE HOLDING / PHASE II RECOVERY PATIENT AREA	EQUIP_FA
286	17	Ambulatory Surgery Center (ASC) Clean Core Area	INPATIENT (IP) SURGICAL / ENDOVASCULAR RECEPTION AREA	EQUIP_FA
286	18	Ambulatory Surgery Center (ASC) Post-Anesthesia Care Unit (PACU) /	INPATIENT (IP) SURGICAL / ENDOVASCULAR STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
286	19	Ambulatory Surgery Center (ASC) Support Area	INPATIENT (IP) SURGICAL / ENDOVASCULAR SUPPORT AREA	EQUIP_FA
286	20	Ambulatory Surgery Center (ASC) Staff And Administrative Area	INPATIENT (IP) SURGICAL PATIENT AREA	EQUIP_FA
287	1	Reception Area	RECP1	RECP1
287	1	Reception Area	RECP4	RECP4
287	1	Reception Area	SB003	WRC01
287	1	Reception Area	SC170	CLSC1
287	1	Reception Area	SC171	CLSC3
287	1	Reception Area	SV422	OFDC2
287	1	Reception Area	TLTF3	TLTF3
287	1	Reception Area	TLTU1	TLTU1
287	1	Reception Area	RECEPTION AREA	EQUIP_FA
287	2	Patient Area	CGE11	TREE1
287	2	Patient Area	CGE14	TREE2
287	2	Patient Area	IPT18	RCA02
287	2	Patient Area	RSH81	EXRG0
287	2	Patient Area	SC007	RCA01
287	2	Patient Area	TLTU1	TLTU1
287	2	Patient Area	PATIENT AREA	EQUIP_FA
287	3	Prep And Recovery Patient Area	CPL31	RRSS1
287	3	Prep And Recovery Patient Area	CPL32	RROP1
287	3	Prep And Recovery Patient Area	IMS44	NSTA3
287	3	Prep And Recovery Patient Area	SC007	RCA01
287	3	Prep And Recovery Patient Area	SRE01	SRE01
287	3	Prep And Recovery Patient Area	SV381	NCWD4
287	3	Prep And Recovery Patient Area	TLTU1	TLTU1
287	3	Prep And Recovery Patient Area	PREP AND RECOVERY PATIENT AREA	EQUIP_FA
287	4	Support Area	CGE41	USCL2
287	4	Support Area	CGE46	USCL3
287	4	Support Area	MEDP1	MEDP1
287	4	Support Area	SB262	SRLW1
287	4	Support Area	SB737	UCCL1
287	4	Support Area	SB743	USCL1
287	4	Support Area	SB763	SRS04
287	4	Support Area	SC471	LCCL1
287	4	Support Area	SRE01	SRE01
287	4	Support Area	SV549	JANC1
287	4	Support Area	USCL4	USCL4
287	4	Support Area	SUPPORT AREA	EQUIP_FA
287	5	Staff And Administrative Area	SS205	OFA09
287	5	Staff And Administrative Area	SS218	OFA07
287	5	Staff And Administrative Area	SS222	SEC01
287	5	Staff And Administrative Area	SS262	SL001
287	5	Staff And Administrative Area	SS272	RPR01
287	5	Staff And Administrative Area	SS282	LR001
287	5	Staff And Administrative Area	TLTU1	TLTU1
287	5	Staff And Administrative Area	STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
287	6	Education Area	RPT52	CLR01
287	6	Education Area	SS205	OFA09
287	6	Education Area	SS218	OFA07
287	6	Education Area	EDUCATION AREA	EQUIP_FA
290	1	Reception Area	RECP1	RECP1
290	1	Reception Area	RECP4	RECP4
290	2	Staff And Administrative Area	SS205	OFA09
290	2	Staff And Administrative Area	SS218	OFA07
290	2	Staff And Administrative Area	STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
290	2	Staff And Administrative Area	VOLUNTEER AREA	EQUIP_FA
290	3	Volunteer Area	SC648	CRA01
290	3	Volunteer Area	SL002	SL002
290	3	Volunteer Area	SS218	OFA07
290	3	Volunteer Area	RECEPTION AREA	EQUIP_FA
290	4	Support Area	SV648	SRS01
290	4	Support Area	SUPPORT AREA	EQUIP_FA
295	1	Imaging & Scanning Room Calculation	BONE DENSITOMETRY AREA	EQUIP_FA
295	2	Imaging Services Reception Area	BREAST IMAGING AREA	EQUIP_FA
295	3	General Radiology Area	COMPUTED TOMOGRAPHY (CT) AREA	EQUIP_FA
295	4	Breast Imaging Area	GENERAL RADIOLOGY AREA	EQUIP_FA
295	5	Ultrasound Area	IMAGING SERVICES ACADEMIC EDUCATION AREA	EQUIP_FA
295	6	Bone Densitometry Area	IMAGING SERVICES RECEPTION AREA	EQUIP_FA
295	7	Computed Tomography (CT) Area	IMAGING SERVICES STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
295	8	Magnetic Resonance Imaging (MRI) Area	IMAGING SERVICES SUPPORT AREA	EQUIP_FA
295	9	Nuclear Medicine (NM) Area	MAGNETIC RESONANCE IMAGING (MRI) AREA	EQUIP_FA
295	10	Positron Emission Tomography (PET) Computed Tomography (CT) -	NUCLEAR MEDICINE (NM) AREA	EQUIP_FA
295	11	Positron Emission Tomography (PET) Magnetic Resonance Imaging	POSITRON EMISSION TOMOGRAPHY (PET) COMPUTED TOMOGRAPHY (CT) - PET/CT AREA	EQUIP_FA
295	12	Imaging Services Support Area	POSITRON EMISSION TOMOGRAPHY (PET) MAGNETIC RESONANCE IMAGING (MRI) - PET/MRI AREA	EQUIP_FA
295	13	Imaging Services Staff And Administrative Area	ULTRASOUND AREA	EQUIP_FA
295	14	Imaging Services Academic Education Area	IMAGING SERVICES ACADEMIC EDUCATION AREA	EQUIP_FA
308	1	Reception Area	RECP1	RECP1
308	1	Reception Area	SB003	WRC01
308	1	Reception Area	SC170	CLSC1
308	1	Reception Area	TLTU1	TLTU1
308	1	Reception Area	RECEPTION AREA	EQUIP_FA
308	2	Patient Area	CPR05	EYPL1
308	2	Patient Area	CPR06	APFR1
308	2	Patient Area	CPR12	APFB1
308	2	Patient Area	CPR17	OPCR1
308	2	Patient Area	OCB31	EXRG3
308	2	Patient Area	SB138	DR001
308	2	Patient Area	TLTU1	TLTU1
308	2	Patient Area	TROR1	TROR1
308	2	Patient Area	PATIENT AREA	EQUIP_FA
308	3	Support Area	BMC01	BMC01
308	3	Support Area	CPR12	APFB1
308	3	Support Area	CPR21	APLA1
308	3	Support Area	CPR22	APMS1
308	3	Support Area	CPR31	BMCW1
308	3	Support Area	CPR46	APSH1
308	3	Support Area	CPR61	MRRS1
308	3	Support Area	SB262	SRLW1
308	3	Support Area	SB743	USCL1
308	3	Support Area	SC474	UTC01
308	3	Support Area	SRCS1	SRCS1
308	3	Support Area	SRE01	SRE01
308	3	Support Area	SRPS1	SRPS1
308	3	Support Area	SRSE1	SRSE1
308	3	Support Area	SV549	JANC1
308	3	Support Area	SUPPORT AREA	EQUIP_FA
308	4	Staff And Administrative Area	SC648	CRA01
308	4	Staff And Administrative Area	SS205	OFA09
308	4	Staff And Administrative Area	SS218	OFA07
308	4	Staff And Administrative Area	SS222	SEC01
308	4	Staff And Administrative Area	SS262	SL001
308	4	Staff And Administrative Area	SS282	LR001
308	4	Staff And Administrative Area	TLTU1	TLTU1
308	4	Staff And Administrative Area	STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
312	1	Reception Area	SC148	CALC1
312	2	Common Resident Services Area	RECP1	RECP1
312	2	Common Resident Services Area	SV422	OFDC2
312	2	Common Resident Services Area	TLTU1	TLTU1
312	3	Clinical Evaluation Area	BRUN1	BRUN1
312	3	Clinical Evaluation Area	CMP01	CMP01
312	3	Clinical Evaluation Area	NULR1	NULR1
312	3	Clinical Evaluation Area	RSH11	BRNP1
312	3	Clinical Evaluation Area	RSH12	TLTS2
312	3	Clinical Evaluation Area	RSH62	DAYR1
312	3	Clinical Evaluation Area	SB003	WRC01
312	3	Clinical Evaluation Area	SC164	IPK01
312	3	Clinical Evaluation Area	SV064	RAMR1
312	3	Clinical Evaluation Area	SV549	JANC1
312	3	Clinical Evaluation Area	TLTU1	TLTU1
312	3	Clinical Evaluation Area	XXYYC	XXYYC
312	3	Clinical Evaluation Area	FA 4 RESIDENT CARE UNIT (RCU) PATIENT AREA	EQUIP_FA
312	5	Resident Care Unit (RCU) Support Area	OFD03	OFD03
312	5	Resident Care Unit (RCU) Support Area	SS205	OFA09
312	5	Resident Care Unit (RCU) Support Area	SS218	OFA07
312	5	Resident Care Unit (RCU) Support Area	SS262	SL001
312	5	Resident Care Unit (RCU) Support Area	SS282	LR001
312	5	Resident Care Unit (RCU) Support Area	TLTU1	TLTU1
312	5	Resident Care Unit (RCU) Support Area	STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
312	6	Resident Care Unit (RCU) Staff Area	BX001	BX001
312	6	Resident Care Unit (RCU) Staff Area	CT232	PTEA1
312	6	Resident Care Unit (RCU) Staff Area	OPT16	CRA02
312	6	Resident Care Unit (RCU) Staff Area	OPT32	OTDL1
312	6	Resident Care Unit (RCU) Staff Area	RSH62	DAYR1
312	6	Resident Care Unit (RCU) Staff Area	SC648	CRA01
312	6	Resident Care Unit (RCU) Staff Area	SV678	FSCD1
312	7	Staff And Administrative Area	FSCS1	FSCS1
312	7	Staff And Administrative Area	OFD03	OFD03
312	7	Staff And Administrative Area	SV648	SRS01
312	7	Staff And Administrative Area	SV674	FSSL1
312	7	Staff And Administrative Area	RESIDENT NUTRITION AND FOOD SERVICE AREA	EQUIP_FA
312	8	Resident Nutrition And Food Service Area	SV648	SRS01
312	8	Resident Nutrition And Food Service Area	CLINICAL EVALUATION AREA	EQUIP_FA
312	9	Support Area	MEDP1	MEDP1
312	9	Support Area	SS218	OFA07
312	9	Support Area	TRGM1	TRGM1
312	9	Support Area	COMMON RESIDENT SERVICES AREA	EQUIP_FA
316	1	Reception Area	RECP1	RECP1
316	1	Reception Area	SB003	WRC01
316	1	Reception Area	TLTU1	TLTU1
316	1	Reception Area	RECEPTION AREA	EQUIP_FA
316	2	Patient Area	CDL07	RDC02
316	2	Patient Area	OCB31	EXRG3
316	2	Patient Area	RDC01	RDC01
316	2	Patient Area	SS282	LR001
316	2	Patient Area	SV422	OFDC2
316	2	Patient Area	TLTU1	TLTU1
316	2	Patient Area	TRGM1	TRGM1
316	2	Patient Area	XXYYC	XXYYC
316	2	Patient Area	PATIENT AREA	EQUIP_FA
316	3	Support Area	CDL81	RDWT1
316	3	Support Area	CL821	LBVP1
316	3	Support Area	LMCH1	LMCH1
316	3	Support Area	MEDP1	MEDP1
316	3	Support Area	SB262	SRLW1
316	3	Support Area	SB321	BMER1
316	3	Support Area	SB737	UCCL1
316	3	Support Area	SB743	USCL1
316	3	Support Area	SC007	RCA01
316	3	Support Area	SC471	LCCL1
316	3	Support Area	SC861	CSDE1
316	3	Support Area	SC892	CSIA1
316	3	Support Area	SC902	CSSS1
316	3	Support Area	SRSE1	SRSE1
316	3	Support Area	SV272	NCWD1
316	3	Support Area	SV549	JANC1
316	3	Support Area	SV648	SRS01
316	3	Support Area	SUPPORT AREA	EQUIP_FA
316	4	Staff And Administrative Area	OPT16	CRA02
316	4	Staff And Administrative Area	RPT52	CLR01
316	4	Staff And Administrative Area	SC251	NSTA1
316	4	Staff And Administrative Area	SS205	OFA09
316	4	Staff And Administrative Area	SS218	OFA07
316	4	Staff And Administrative Area	SS222	SEC01
316	4	Staff And Administrative Area	SS262	SL001
316	4	Staff And Administrative Area	SS282	LR001
316	4	Staff And Administrative Area	TLTU1	TLTU1
316	4	Staff And Administrative Area	STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
316	5	Education Area	OPT16	CRA02
316	5	Education Area	SL002	SL002
316	5	Education Area	SS205	OFA09
316	5	Education Area	EDUCATION AREA	EQUIP_FA
400	1	Health Sciences Library Circulation Area	CLR03	CLR03
400	1	Health Sciences Library Circulation Area	CRA03	CRA03
400	1	Health Sciences Library Circulation Area	LIBD1	LIBD1
400	1	Health Sciences Library Circulation Area	LIBV1	LIBV1
400	1	Health Sciences Library Circulation Area	SC565	LIBS1
400	1	Health Sciences Library Circulation Area	SC571	OFA10
400	1	Health Sciences Library Circulation Area	SS272	RPR01
400	2	Health Sciences Library Shelving Area	SC553	LIBP1
400	2	Health Sciences Library Shelving Area	PATIENT EDUCATION RESOURCE CENTER (PERC)	EQUIP_FA
400	3	Patient Education Resource Center (Perc)	LIBD1	LIBD1
400	3	Patient Education Resource Center (Perc)	SC553	LIBP1
400	3	Patient Education Resource Center (Perc)	SC565	LIBS1
400	3	Patient Education Resource Center (Perc)	SC571	OFA10
400	3	Patient Education Resource Center (Perc)	SV648	SRS01
400	4	Staff And Administrative Area	SC571	OFA10
400	4	Staff And Administrative Area	SS205	OFA09
400	4	Staff And Administrative Area	SS218	OFA07
400	4	Staff And Administrative Area	SS262	SL001
400	4	Staff And Administrative Area	SS282	LR001
400	4	Staff And Administrative Area	TLTU1	TLTU1
400	4	Staff And Administrative Area	STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
400	5	Support Area	SS212	WRCH1
400	5	Support Area	SV648	SRS01
400	5	Support Area	HEALTH SCIENCES LIBRARY CIRCULATION AREA	EQUIP_FA
402	1	Staff And Administrative Area	OPT16	CRA02
402	1	Staff And Administrative Area	SS205	OFA09
402	1	Staff And Administrative Area	SS218	OFA07
402	1	Staff And Administrative Area	SS222	SEC01
402	1	Staff And Administrative Area	SS262	SL001
402	1	Staff And Administrative Area	SS282	LR001
402	1	Staff And Administrative Area	SV648	SRS01
402	1	Staff And Administrative Area	TLTU1	TLTU1
402	1	Staff And Administrative Area	NURSING EDUCATION AND TRAINING AREA	EQUIP_FA
402	1	Staff And Administrative Area	STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
402	2	Nursing Education And Training Area	CLR02	CLR02
402	2	Nursing Education And Training Area	SS205	OFA09
402	2	Nursing Education And Training Area	SS218	OFA07
402	2	Nursing Education And Training Area	SS222	SEC01
402	2	Nursing Education And Training Area	SV648	SRS01
402	3	Education Auditorium Area	OPT16	CRA02
402	3	Education Auditorium Area	SB159	TLTF2
402	3	Education Auditorium Area	SRE01	SRE01
402	3	Education Auditorium Area	SRS02	SRS02
402	3	Education Auditorium Area	SS131	AUD01
402	3	Education Auditorium Area	SV549	JANC1
402	3	Education Auditorium Area	TLTM2	TLTM2
402	3	Education Auditorium Area	XXYYC	XXYYC
402	3	Education Auditorium Area	EDUCATION AUDITORIUM AREA	EQUIP_FA
402	4	Education Laboratory Area	CLR07	CLR07
402	4	Education Laboratory Area	CMP01	CMP01
402	4	Education Laboratory Area	OPT16	CRA02
402	4	Education Laboratory Area	EDUCATION LABORATORY AREA	EQUIP_FA
406	1	Staff And Administrative Area	SS205	OFA09
406	1	Staff And Administrative Area	SS218	OFA07
406	1	Staff And Administrative Area	SS222	SEC01
406	1	Staff And Administrative Area	STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
406	2	Support Area	SB711	SRPB1
406	2	Support Area	SC455	LCSL1
406	2	Support Area	SC471	LCCL1
406	2	Support Area	SC474	UTC01
406	2	Support Area	SRSE1	SRSE1
406	2	Support Area	SUPPORT AREA	EQUIP_FA
408	1	Staff And Administrative Area	BX001	BX001
408	1	Staff And Administrative Area	OPT16	CRA02
408	1	Staff And Administrative Area	RSH02	LOB02
408	1	Staff And Administrative Area	SRSE1	SRSE1
408	1	Staff And Administrative Area	SS205	OFA09
408	1	Staff And Administrative Area	SS218	OFA07
408	1	Staff And Administrative Area	SS241	LR002
408	1	Staff And Administrative Area	SS262	SL001
408	1	Staff And Administrative Area	SS282	LR001
408	1	Staff And Administrative Area	SV549	JANC1
408	1	Staff And Administrative Area	TLTU1	TLTU1
408	1	Staff And Administrative Area	STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
408	2	Production Area	SS262	SL001
408	3	Medical Center Linen Support Area	SC426	LCFA1
408	3	Medical Center Linen Support Area	SC439	LCS01
408	3	Medical Center Linen Support Area	SC455	LCSL1
408	3	Medical Center Linen Support Area	SC471	LCCL1
408	3	Medical Center Linen Support Area	SC871	CWSH2
408	3	Medical Center Linen Support Area	SC961	CSCQ1
408	3	Medical Center Linen Support Area	TLTS1	TLTS1
408	3	Medical Center Linen Support Area	PRODUCTION AREA	EQUIP_FA
410	1	Locker Area	LOCKER AREA	EQUIP_FA
410	2	Lounge Area	LOUNGE AREA	EQUIP_FA
410	3	Toilet And Shower Area	TOILET AND SHOWER AREA	EQUIP_FA
420	1	Reception Area	RECP1	RECP1
420	1	Reception Area	SB117	LOB01
420	2	Staff And Administrative Area	SS205	OFA09
420	2	Staff And Administrative Area	SS218	OFA07
420	2	Staff And Administrative Area	SS262	SL001
420	2	Staff And Administrative Area	SV648	SRS01
420	2	Staff And Administrative Area	TLTU1	TLTU1
420	2	Staff And Administrative Area	STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
420	3	Childcare Area	SS078	NYIR1
420	3	Childcare Area	TLTU1	TLTU1
420	3	Childcare Area	XXYYC	XXYYC
420	3	Childcare Area	CHILDCARE AREA	EQUIP_FA
420	4	Support Area	NULR1	NULR1
420	4	Support Area	SV549	JANC1
420	4	Support Area	SV678	FSCD1
420	4	Support Area	RECEPTION AREA	EQUIP_FA
421	1	Reception / Access Area		
421	2	Childcare Area		
421	3	Support Area		
421	4	Staff Area		
104	1	Patient Care Unit Calculation	SC148	CALC1
104	2	Reception Area	RECP3	RECP3
104	2	Reception Area	SB003	WRC01
104	2	Reception Area	SV422	OFDC2
104	2	Reception Area	TLTU1	TLTU1
104	3	Acute Care (AC) Unit Patient Area	IPT01	BRMS1
104	3	Acute Care (AC) Unit Patient Area	IPT03	BRIT1
104	3	Acute Care (AC) Unit Patient Area	IPT04	BRAR1
104	3	Acute Care (AC) Unit Patient Area	RSH12	TLTS2
104	3	Acute Care (AC) Unit Patient Area	RSH41	LAUN1
104	3	Acute Care (AC) Unit Patient Area	RSH62	DAYR1
104	3	Acute Care (AC) Unit Patient Area	SV272	NCWD1
104	3	Acute Care (AC) Unit Patient Area	SV422	OFDC2
104	3	Acute Care (AC) Unit Patient Area	TLTU1	TLTU1
104	4	Long Term Care (LTC) Unit Patient Area	BRMS2	BRMS2
104	4	Long Term Care (LTC) Unit Patient Area	IPT01	BRMS1
104	4	Long Term Care (LTC) Unit Patient Area	IPT03	BRIT1
104	4	Long Term Care (LTC) Unit Patient Area	IPT04	BRAR1
104	4	Long Term Care (LTC) Unit Patient Area	RSH12	TLTS2
104	4	Long Term Care (LTC) Unit Patient Area	RSH41	LAUN1
104	4	Long Term Care (LTC) Unit Patient Area	RSH62	DAYR1
104	4	Long Term Care (LTC) Unit Patient Area	SV272	NCWD1
104	4	Long Term Care (LTC) Unit Patient Area	SV422	OFDC2
104	4	Long Term Care (LTC) Unit Patient Area	TLTU1	TLTU1
104	5	Acute Care (AC) Support Area	MEDP1	MEDP1
104	5	Acute Care (AC) Support Area	SB262	SRLW1
104	5	Acute Care (AC) Support Area	SB711	SRPB1
104	5	Acute Care (AC) Support Area	SB737	UCCL1
104	5	Acute Care (AC) Support Area	SB743	USCL1
104	5	Acute Care (AC) Support Area	SC251	NSTA1
104	5	Acute Care (AC) Support Area	SC455	LCSL1
104	5	Acute Care (AC) Support Area	SC471	LCCL1
104	5	Acute Care (AC) Support Area	SRE01	SRE01
104	5	Acute Care (AC) Support Area	SS203	OFA04
104	5	Acute Care (AC) Support Area	SS212	WRCH1
104	5	Acute Care (AC) Support Area	SS218	OFA07
104	5	Acute Care (AC) Support Area	SV549	JANC1
104	6	Long Term Care (LTC) Support Area	LSCL1	LSCL1
104	6	Long Term Care (LTC) Support Area	MEDP1	MEDP1
104	6	Long Term Care (LTC) Support Area	OFD01	OFD01
104	6	Long Term Care (LTC) Support Area	SB262	SRLW1
104	6	Long Term Care (LTC) Support Area	SB711	SRPB1
104	6	Long Term Care (LTC) Support Area	SB737	UCCL1
104	6	Long Term Care (LTC) Support Area	SB743	USCL1
104	6	Long Term Care (LTC) Support Area	SC251	NSTA1
104	6	Long Term Care (LTC) Support Area	SC471	LCCL1
104	6	Long Term Care (LTC) Support Area	SRE01	SRE01
104	6	Long Term Care (LTC) Support Area	SS218	OFA07
104	6	Long Term Care (LTC) Support Area	SV549	JANC1
104	7	Patient Area	OFD03	OFD03
104	7	Patient Area	PTWT1	PTWT1
104	7	Patient Area	RSH62	DAYR1
104	7	Patient Area	SV064	RAMR1
104	7	Patient Area	SV648	SRS01
104	7	Patient Area	SV678	FSCD1
104	7	Patient Area	TRGM1	TRGM1
104	7	Patient Area	XXYYC	XXYYC
104	8	Staff and Administrative Area	OPT16	CRA02
104	8	Staff and Administrative Area	SC471	LCCL1
104	8	Staff and Administrative Area	SS203	OFA04
104	8	Staff and Administrative Area	SS287	DUTY1
104	8	Staff and Administrative Area	TLTS1	TLTS1
104	8	Staff and Administrative Area	WRC02	WRC02
104	9	SCI/D Patient Clinic Area	CPL31	RRSS1
104	9	SCI/D Patient Clinic Area	EXUD1	EXUD1
104	9	SCI/D Patient Clinic Area	OFD01	OFD01
104	9	SCI/D Patient Clinic Area	PHOD1	PHOD1
104	9	SCI/D Patient Clinic Area	RECP1	RECP1
104	9	SCI/D Patient Clinic Area	RSH12	TLTS2
104	9	SCI/D Patient Clinic Area	SB003	WRC01
104	9	SCI/D Patient Clinic Area	SB138	DR001
104	9	SCI/D Patient Clinic Area	SB737	UCCL1
104	9	SCI/D Patient Clinic Area	SB743	USCL1
104	9	SCI/D Patient Clinic Area	SC251	NSTA1
104	9	SCI/D Patient Clinic Area	SS203	OFA04
104	9	SCI/D Patient Clinic Area	SV422	OFDC2
104	9	SCI/D Patient Clinic Area	SV549	JANC1
104	9	SCI/D Patient Clinic Area	SV648	SRS01
104	9	SCI/D Patient Clinic Area	TLTU1	TLTU1
104	9	SCI/D Patient Clinic Area	TRGS1	TRGS1
104	9	SCI/D Patient Clinic Area	XDCY1	XDCY1
104	10	SCI/D Patient Therapy Area	OPT32	OTDL1
104	10	SCI/D Patient Therapy Area	OTEV1	OTEV1
104	10	SCI/D Patient Therapy Area	PTES1	PTES1
104	10	SCI/D Patient Therapy Area	PTWT1	PTWT1
104	10	SCI/D Patient Therapy Area	SB138	DR001
104	10	SCI/D Patient Therapy Area	SRE01	SRE01
104	10	SCI/D Patient Therapy Area	SS218	OFA07
104	10	SCI/D Patient Therapy Area	TLTU1	TLTU1
104	10	SCI/D Patient Therapy Area	XXYYC	XXYYC
104	11	SCI/D Home Care Area	SRE01	SRE01
104	11	SCI/D Home Care Area	SS203	OFA04
104	11	SCI/D Home Care Area	SS218	OFA07
104	11	SCI/D Home Care Area	SV422	OFDC2
104	12	SCI/D Staff and Administrative Area	MRS01	MRS01
104	12	SCI/D Staff and Administrative Area	OPT16	CRA02
104	12	SCI/D Staff and Administrative Area	SS205	OFA09
104	12	SCI/D Staff and Administrative Area	SS218	OFA07
104	12	SCI/D Staff and Administrative Area	SS222	SEC01
104	12	SCI/D Staff and Administrative Area	SS262	SL001
104	12	SCI/D Staff and Administrative Area	SS282	LR001
104	12	SCI/D Staff and Administrative Area	SV422	OFDC2
104	12	SCI/D Staff and Administrative Area	TLTS1	TLTS1
104	12	SCI/D Staff and Administrative Area	TLTU1	TLTU1
104	13	Education Area	OPT16	CRA02
104	13	Education Area	SL002	SL002
104	13	Education Area	SS205	OFA09
104	2	Reception Area	SCI/D CENTER PATIENT / RESIDENT AREA	EQUIP_FA
104	3	Acute Care (AC) Unit Patient Area	SCI/D CENTER ACUTE CARE PATIENT CARE UNIT (AC-PCU) PATIENT AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI SPOKE AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI/D CENTER ACUTE CARE / OUTPATIENT (AC/OP) THERAPY SUPPORT AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI/D CENTER ACUTE CARE / OUTPATIENT KINESIOTHERAPY (AC/OP-KT) AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI/D CENTER ACUTE CARE / OUTPATIENT OCCUPATIONAL THERAPY (AC/OP-OT) AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI/D CENTER ACUTE CARE / OUTPATIENT PHYSICAL THERAPY (AC/OP-PT) AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI/D CENTER ACUTE CARE PATIENT CARE UNIT (AC-PCU) SUPPORT AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI/D CENTER AQUATIC THERAPY (AT) AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI/D CENTER LONG TERM CARE HOME (LTC-H) SUPPORT AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI/D CENTER LONG TERM CARE NEIGHBORHOOD CENTER (LTC-NC) THERAPY SUPPORT AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI/D CENTER LONG TERM CARE NEIGHBORHOOD CENTER KINESIOTHERAPY (LTC-NC-KT) AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI/D CENTER LONG TERM CARE NEIGHBORHOOD CENTER OCCUPATIONAL THERAPY (LTC-NC-OT) AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI/D CENTER LONG TERM CARE NEIGHBORHOOD CENTER PHYSICAL THERAPY (LTC-NC-PT) AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI/D CENTER OUTPATIENT (OP) RECEPTION AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI/D CENTER OUTPATIENT (OP) SUPPORT AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI/D CENTER OUTPATIENT (OP) THERAPY SUPPORT AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI/D CENTER OUTPATIENT KINESIOTHERAPY (OP-KT) AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI/D CENTER OUTPATIENT OCCUPATIONAL THERAPY (OP-OT) AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI/D CENTER OUTPATIENT PHYSICAL THERAPY (OP-PT) AREA	EQUIP_FA
104	5	Acute Care (AC) Support Area	SCI/D CENTER RECEPTION AREA	EQUIP_FA
104	9	SCI/D Patient Clinic Area	SCI/D CENTER OUTPATIENT (OP) PATIENT AREA	EQUIP_FA
104	12	SCI/D Staff and Administrative Area	SCI/D CENTER ACUTE CARE (AC) STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
104	12	SCI/D Staff and Administrative Area	SCI/D CENTER LONG TERM CARE (LTC) STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
104	12	SCI/D Staff and Administrative Area	SCI/D CENTER OUTPATIENT (OP) STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
104	12	SCI/D Staff and Administrative Area	SCI/D CENTER STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
104	13	SCI/D CENTER ACUTE CARE (AC) RECEPTION AREA	SCI/D CENTER ACUTE CARE (AC) RECEPTION AREA	EQUIP_FA
104	14	SCI/D CENTER ACUTE CARE / OUTPATIENT ACTIVITIES OF DAILY LIVING (AC/OP-ADL) AREA	SCI/D CENTER ACUTE CARE / OUTPATIENT ACTIVITIES OF DAILY LIVING (AC/OP-ADL) AREA	EQUIP_FA
104	15	SCI/D CENTER ACUTE CARE HOME ENVIRONMENT (AC-HE) AREA	SCI/D CENTER ACUTE CARE HOME ENVIRONMENT (AC-HE) AREA	EQUIP_FA
